"CHEBI"	"prefLabel"	"altLabel"
"CHEBI:34464"	"5beta-Pregnane-3alpha,17alpha,20alpha-triol"	"5beta-Pregnane-3alpha,17alpha,20alpha-triol"
"CHEBI:35459"	"diisononyl phthalate"	"Diisononyl phthalate"
"CHEBI:35459"	"diisononyl phthalate"	"bis(7-methyloctyl) benzene-1,2-dicarboxylate"
"CHEBI:81843"	"fluazinam"	"3-chloro-N-[3-chloro-2,6-dinitro-4-(trifluoromethyl)phenyl]-5-(trifluoromethyl)pyridin-2-amine"
"CHEBI:8474"	"propane-2-thiol"	"Propane-2-thiol"
"CHEBI:8474"	"propane-2-thiol"	"propane-2-thiol"
"CHEBI:3708"	"Cinmethylin"	"Cinmethylin"
"CHEBI:69093"	"semilicoisoflavone B"	"5,7,8'-trihydroxy-2',2'-dimethyl-2'H,4H-3,6'-bichromen-4-one"
"CHEBI:69363"	"16,23,29-trihydroxy-3-oxo-olean-12-en-28-oic acid"	"(16alpha)-16,23,29-trihydroxy-3-oxoolean-12-en-28-oic acid"
"CHEBI:69364"	"methyl 4,23,29-trihydroxy-3,4-seco-olean-12-en-3-oate-28-oic acid"	"(1R,2R,4aR,4bS,6aR,9R,10aS,12aR)-2-(1,2-dihydroxypropan-2-yl)-9-(hydroxymethyl)-1-(3-methoxy-3-oxopropyl)-1,4a,4b,9-tetramethyl-1,3,4,4a,4b,5,6,7,8,9,10,10a,12,12a-tetradecahydrochrysene-6a(2H)-carboxylic acid"
"CHEBI:69365"	"3beta,6beta,23-trihydroxyolean-12-en-28-oic acid 28-O-beta-D-glucopyranoside"	"1-O-[(3beta,6beta)-3,6,23-trihydroxy-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose"
"CHEBI:69366"	"3-O-[2,3-di-O-acetyl-alpha-L-arabinopyranosyl]-hederagenin 28-O-alpha-L-rhamnopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->6)-beta-D-glucopyranoside"	"6-deoxy-alpha-L-mannopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->6)-1-O-{(3beta)-3-[(2,3-di-O-acetyl-alpha-L-arabinopyranosyl)oxy]-23-hydroxy-28-oxoolean-12-en-28-yl}-beta-D-glucopyranose"
"CHEBI:69367"	"3-O-[3,4-di-O-acetyl-alpha-L-arabinopyranosyl]hederagenin 28-O-alpha-L-rhamnopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->6)-beta-D-glucopyranoside"	"6-deoxy-alpha-L-mannopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->6)-1-O-{(3beta)-3-[(3,4-di-O-acetyl-alpha-L-arabinopyranosyl)oxy]-23-hydroxy-28-oxoolean-12-en-28-yl}-beta-D-glucopyranose"
"CHEBI:69368"	"nipponogenin E"	"(3beta)-3,23,29-trihydroxyolean-12-en-28-oic acid"
"CHEBI:69369"	"3beta,6beta,23-trihydroxyolean-12-en-28-oic acid"	"3beta,6beta,23-trihydroxyolean-12-en-28-oic acid"
"CHEBI:69371"	"kalopanaxsaponin B"	"6-deoxy-alpha-L-mannopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->6)-1-O-[(3beta)-3-{[2-O-(6-deoxy-alpha-L-mannopyranosyl)-alpha-L-arabinopyranosyl]oxy}-23-hydroxy-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose"
"CHEBI:69372"	"kalopanaxsaponin C"	"6-deoxy-alpha-L-mannopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->6)-1-O-[(3beta)-3-{[6-deoxy-alpha-L-mannopyranosyl-(1->2)-[beta-D-glucopyranosyl-(1->3)]-alpha-L-arabinopyranosyl]oxy}-23-hydroxy-28-oxoolean-12-en-28-yl]-beta-D-glucopyranose"
"CHEBI:69373"	"sieboldianoside A"	"6-deoxy-alpha-L-mannopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->6)-1-O-[(3beta)-23-hydroxy-28-oxo-3-{[beta-D-xylopyranosyl-(1->3)-6-deoxy-alpha-L-mannopyranosyl-(1->2)-alpha-L-arabinopyranosyl]oxy}olean-12-en-28-yl]-beta-D-glucopyranose"
"CHEBI:69447"	"diplotrin A"	"2-(2,5-dihydroxy-4-methoxyphenyl)-3,7,8-trimethoxy-4H-chromen-4-one"
"CHEBI:69448"	"diplotrin B"	"2-(3-hydroxy-4-methoxyphenyl)-3,7,8-trimethoxy-4H-chromen-4-one"
"CHEBI:9447"	"Terbacil"	"Terbacil"
"CHEBI:17457"	"14'-apo-beta-carotenal"	"14'-apo-beta-Carotenal"
"CHEBI:17457"	"14'-apo-beta-carotenal"	"14'-apo-beta-caroten-14'-al"
"CHEBI:17457"	"14'-apo-beta-carotenal"	"14'-apo-beta-carotenal"
"CHEBI:61288"	"5-hydroxymethyl-2'-deoxyuridine"	"2'-deoxy-5-(hydroxymethyl)uridine"
"CHEBI:78288"	"elloramycin A"	"methyl (6aR,7S,10aR)-3-[(6-deoxy-2,3,4-tri-O-methyl-alpha-L-mannopyranosyl)oxy]-6a,7,12-trihydroxy-8,10a-dimethoxy-1-methyl-6,10,11-trioxo-6,6a,7,10,10a,11-hexahydrotetracene-2-carboxylate"
"CHEBI:34481"	"7-Hydroxy-2-acetamidofluorene"	"7-Hydroxy-2-acetamidofluorene"
"CHEBI:3898"	"Cortol"	"Cortol"
"CHEBI:3898"	"Cortol"	"(1S,2S,5R,7R,10S,11S,14R,15S,17S)-14-[(1S)-1,2-dihydroxyethyl]-2,15-dimethyltetracyclo[8.7.0.0^{2,7}.0^{11,15}]heptadecane-5,14,17-triol"
"CHEBI:51213"	"pivmecillinam hydrochloride"	"[(2,2-dimethylpropanoyl)oxy]methyl 6beta-[(azepan-1-ylmethylidene)amino]-2,2-dimethylpenam-3alpha-carboxylate hydrochloride"
"CHEBI:69027"	"berkeleyone C"	"rel-3-[(1S,4aS,5R,7S,9R,10aS)-7-hydroxy-5-(methoxycarbonyl)-1,4a,7,9-tetramethyl-11-methylidene-6,8-dioxo-2-(prop-1-en-2-yl)-1,4,4a,5,6,7,8,9,10,10a-decahydro-5,9-methanobenzo[8]annulen-1-yl]propanoic acid"
"CHEBI:81937"	"oxadixyl"	"N-(2,6-dimethylphenyl)-2-methoxy-N-(2-oxo-1,3-oxazolidin-3-yl)acetamide"
"CHEBI:18388"	"apigenin"	"5,7-dihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one"
"CHEBI:18388"	"apigenin"	"Apigenin"
"CHEBI:2619"	"amantadine hydrochloride"	"Amantadine hydrochloride"
"CHEBI:2619"	"amantadine hydrochloride"	"adamantan-1-aminium chloride"
"CHEBI:27399"	"deisopropylatrazine"	"6-chloro-N-ethyl-1,3,5-triazine-2,4-diamine"
"CHEBI:27399"	"deisopropylatrazine"	"Deisopropylatrazine"
"CHEBI:67610"	"chaetoviridin A"	"(6aS)-5-chloro-9-[(2S,3R)-3-hydroxy-2-methylbutanoyl]-6a-methyl-3-[(1E,3S)-3-methylpent-1-en-1-yl]-6H-furo[2,3-h]isochromene-6,8(6aH)-dione"
"CHEBI:70335"	"(22E,24R)-3beta,5alpha,9alpha-trihydroxyergosta-7,22-dien-6-one"	"(3beta,5alpha,22E)-3,5,9-trihydroxyergosta-7,22-dien-6-one"
"CHEBI:31743"	"kaempferol 3-O-beta-D-glucosyl-(1->2)-beta-D-glucoside"	"5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl 2-O-beta-D-glucopyranosyl-beta-D-glucopyranoside"
"CHEBI:34403"	"4-ethyl-7-hydroxy-3-(p-methoxyphenyl)coumarin"	"4-ethyl-7-hydroxy-3-(4-methoxyphenyl)-2H-1-benzopyran-2-one"
"CHEBI:53581"	"cetyltrimethylammonium chloride"	"N,N,N-trimethylhexadecan-1-aminium chloride"
"CHEBI:7576"	"nimustine hydrochloride"	"Nimustine hydrochloride"
"CHEBI:7576"	"nimustine hydrochloride"	"3-[(4-amino-2-methylpyrimidin-5-yl)methyl]-1-(2-chloroethyl)-1-nitrosourea hydrochloride"
"CHEBI:90186"	"laccaic acid A"	"7-[5-(2-acetamidoethyl)-2-hydroxyphenyl]-3,5,6,8-tetrahydroxy-9,10-dioxo-9,10-dihydroanthracene-1,2-dicarboxylic acid"
"CHEBI:1046"	"2-Chlorophenylhydrazine hydrochloride"	"2-Chlorophenylhydrazine hydrochloride"
"CHEBI:17791"	"obtusifoliol"	"Obtusifoliol"
"CHEBI:17791"	"obtusifoliol"	"obtusifoliol"
"CHEBI:17791"	"obtusifoliol"	"4alpha,14-dimethyl-5alpha-ergosta-8,24(28)-dien-3beta-ol"
"CHEBI:69862"	"ajugaciliatin C"	"(1R,4R,4aR,5S,7R,8S,8aR)-5-(acetyloxy)-4a-[(acetyloxy)methyl]-4-(chloromethyl)-4-hydroxy-7,8-dimethyl-8-[(2S)-2-{[(2S)-2-methylbutanoyl]oxy}-2-(5-oxo-2,5-dihydrofuran-3-yl)ethyl]decahydronaphthalen-1-yl (2E)-2-methylbut-2-enoate"
"CHEBI:69869"	"ajugaciliatin H"	"[(2R,3aS,4R,6S,6aR,7R,9aR,9bR)-6-(acetyloxy)-3a,4-dimethyl-2-(5-oxo-2,5-dihydrofuran-3-yl)decahydro-6aH-spiro[naphtho[1,8-bc]pyran-7,2'-oxiran]-6a-yl]methyl acetate"
"CHEBI:31615"	"flucloxacillin sodium"	"sodium 6beta-[3-(2-chloro-6-fluorophenyl)-5-methyl-1,2-oxazole-4-carboxamido]-2,2-dimethylpenam-3alpha-carboxylate"
"CHEBI:63125"	"EDTA trisodium salt"	"trisodium 2,2'-({2-[(carboxylatomethyl)(carboxymethyl)amino]ethyl}imino)diacetate"
"CHEBI:6696"	"Marrubiin"	"Marrubiin"
"CHEBI:26381"	"p-menth-4(8)-en-3-one"	"5-methyl-2-(propan-2-ylidene)cyclohexan-1-one"
"CHEBI:26381"	"p-menth-4(8)-en-3-one"	"p-menth-4(8)-en-3-one"
"CHEBI:2940"	"Avizafone"	"Avizafone"
"CHEBI:32035"	"potassium hydroxide"	"Potassium hydroxide"
"CHEBI:32035"	"potassium hydroxide"	"potassium hydroxide"
"CHEBI:4667"	"valproate semisodium"	"sodium 2-propylpentanoate--2-propylpentanoic acid (1:1)"
"CHEBI:59040"	"lymecycline"	"N(6)-[({[(4S,4aS,5aS,6S,12aS)-4-(dimethylamino)-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-1,4,4a,5,5a,6,11,12a-octahydrotetracen-2-yl]carbonyl}amino)methyl]-L-lysine"
"CHEBI:11909"	"3beta-hydroxy-5alpha-pregnan-20-one"	"3beta-hydroxy-5alpha-pregnan-20-one"
"CHEBI:2991"	"aloin A"	"(1S)-1,5-anhydro-1-[(9S)-4,5-dihydroxy-2-(hydroxymethyl)-10-oxo-9,10-dihydroanthracen-9-yl]-D-glucitol"
"CHEBI:2991"	"aloin A"	"Aloin A"
"CHEBI:31472"	"dexmedetomidine hydrochloride"	"4-[(1S)-1-(2,3-dimethylphenyl)ethyl]-1H-imidazole hydrochloride"
"CHEBI:31524"	"droxidopa"	"(betaR)-beta,3-dihydroxy-L-tyrosine"
"CHEBI:31592"	"Fasoracetam"	"Fasoracetam"
"CHEBI:32223"	"tibolone"	"17alpha-ethynyl-17beta-hydroxy-7alpha-methylestr-5(10)-en-3-one"
"CHEBI:3901"	"cosyntropin"	"Cosyntropin"
"CHEBI:3901"	"cosyntropin"	"L-seryl-L-tyrosyl-L-seryl-L-methionyl-L-alpha-glutamyl-L-histidyl-L-phenylalanyl-L-arginyl-L-tryptophylglycyl-L-lysyl-L-prolyl-L-valylglycyl-L-lysyl-L-lysyl-L-arginyl-L-arginyl-L-prolyl-L-valyl-L-lysyl-L-valyl-L-tyrosyl-L-prolyline"
"CHEBI:51758"	"azidocillin"	"azidocillin"
"CHEBI:51758"	"azidocillin"	"2,2-dimethyl-6beta-[(2R)-2-azido-2-phenylacetamido]penam-3alpha-carboxylic acid"
"CHEBI:59424"	"bromophenol blue"	"4,4'-(1,1-dioxido-3H-2,1-benzoxathiole-3,3-diyl)bis(2,6-dibromophenol)"
"CHEBI:75998"	"trametinib"	"N-(3-{3-cyclopropyl-5-[(2-fluoro-4-iodophenyl)amino]-6,8-dimethyl-2,4,7-trioxo-3,4,6,7-tetrahydropyrido[4,3-d]pyrimidin-1(2H)-yl}phenyl)acetamide"
"CHEBI:76254"	"naproxcinod"	"4-(nitrooxy)butyl (2S)-2-(6-methoxy-2-naphthyl)propanoate"
"CHEBI:76607"	"macitentan"	"N-[5-(4-bromophenyl)-6-{2-[(5-bromopyrimidin-2-yl)oxy]ethoxy}pyrimidin-4-yl]-N'-propylsulfuric diamide"
"CHEBI:78538"	"tafamidis"	"2-(3,5-dichlorophenyl)-1,3-benzoxazole-6-carboxylic acid"
"CHEBI:82648"	"butopamine"	"4-[(1R)-1-hydroxy-2-{[(2R)-4-(4-hydroxyphenyl)butan-2-yl]amino}ethyl]phenol"
"CHEBI:82718"	"efinaconazole"	"(2R,3R)-2-(2,4-difluorophenyl)-3-(4-methylenepiperidin-1-yl)-1-(1H-1,2,4-triazol-1-yl)butan-2-ol"
"CHEBI:85079"	"dapagliflozin propanediol monohydrate"	"(2S)-propane-1,2-diol--(1S)-1,5-anhydro-1-[4-chloro-3-(4-ethoxybenzyl)phenyl]-D-glucitol--water (1/1/1)"
"CHEBI:31314"	"5-butyl-1-cyclohexylbarbituric acid"	"5-Butyl-1-cyclohexylbarbituric acid"
"CHEBI:31314"	"5-butyl-1-cyclohexylbarbituric acid"	"5-butyl-1-cyclohexylpyrimidine-2,4,6(1H,3H,5H)-trione"
"CHEBI:31324"	"Buserelin acetate"	"Buserelin acetate"
"CHEBI:31337"	"Calcium L-aspartate"	"Calcium L-aspartate"
"CHEBI:33081"	"acenaphthylene"	"acenaphthylene"
"CHEBI:52045"	"2-oxo-1,2-dihydroquinoline-4-carboxylic acid"	"2-oxo-1,2-dihydroquinoline-4-carboxylic acid"
"CHEBI:60728"	"N-acetylprocainamide"	"4-acetamido-N-[2-(diethylamino)ethyl]benzamide"
"CHEBI:69886"	"ajugalide B"	"(1R,4R,4aR,5S,6R,8S,8aR)-8a-[(acetyloxy)methyl]-5-[(2S)-2-hydroxy-2-(5-oxo-2,5-dihydrofuran-3-yl)ethyl]-5,6-dimethyloctahydro-2H-spiro[naphthalene-1,2'-oxirane]-4,8-diyl diacetate"
"CHEBI:74562"	"valpromide"	"2-propylpentanamide"
"CHEBI:7596"	"nitroprusside"	"Nitroprusside"
"CHEBI:7596"	"nitroprusside"	"pentacyanidonitrosylferrate(2-)"
"CHEBI:7596"	"nitroprusside"	"pentacyanidonitrosylferrate(III)"
"CHEBI:89519"	"coprostanol"	"5beta-cholestan-3beta-ol"
"CHEBI:16700"	"indican"	"1H-indol-3-yl beta-D-glucopyranoside"
"CHEBI:16700"	"indican"	"Indican"
"CHEBI:16700"	"indican"	"indican"
"CHEBI:18170"	"selenic acid"	"Selenic acid"
"CHEBI:18170"	"selenic acid"	"dihydroxidodioxidoselenium"
"CHEBI:18170"	"selenic acid"	"selenic acid"
"CHEBI:30076"	"gold trichloride"	"gold trichloride"
"CHEBI:30076"	"gold trichloride"	"gold(3+) chloride"
"CHEBI:30076"	"gold trichloride"	"gold(III) chloride"
"CHEBI:30463"	"telluric acid"	"dihydroxidodioxidotellurium"
"CHEBI:30463"	"telluric acid"	"telluric acid"
"CHEBI:32292"	"vedaprofen"	"rac-2-(4-cyclohexyl-1-naphthyl)propanoic acid"
"CHEBI:64220"	"monosodium glutamate"	"sodium 2-azaniumylpentanedioate"
"CHEBI:6640"	"Magnesium salicylate"	"Magnesium salicylate"
"CHEBI:63139"	"D-galactal"	"2,6-anhydro-5-deoxy-D-arabino-hex-5-enitol"
"CHEBI:63139"	"D-galactal"	"d-Galactal"
"CHEBI:9147"	"Simethicone"	"Simethicone"
"CHEBI:2544"	"albanol A"	"Albanol A"
"CHEBI:38265"	"carvone"	"2-methyl-5-(prop-1-en-2-yl)cyclohex-2-en-1-one"
"CHEBI:38265"	"carvone"	"carvone"
"CHEBI:38265"	"carvone"	"p-mentha-1(6),8-dien-2-one"
"CHEBI:61193"	"buclizine dihydrochloride"	"1-(4-tert-butylbenzyl)-4-[(4-chlorophenyl)(phenyl)methyl]piperazine dihydrochloride"
"CHEBI:67568"	"minabeolide 4"	"(22R,25S)-22,26-epoxycholesta-1,4-diene-3,26-dione"
"CHEBI:85259"	"diethylamine"	"N-ethylethanamine"
"CHEBI:86554"	"3-morpholinopropylamine"	"3-(morpholin-4-yl)propan-1-amine"
"CHEBI:28820"	"9-phenanthrol"	"9-Phenanthrol"
"CHEBI:28820"	"9-phenanthrol"	"phenanthren-9-ol"
"CHEBI:34321"	"3,3'-Dimethylbisphenol A"	"3,3'-Dimethylbisphenol A"
"CHEBI:75647"	"procyanidin B2 3'-O-gallate"	"(2R,2'R,3R,3'R,4R)-2,2'-bis(3,4-dihydroxyphenyl)-3,5,5',7,7'-pentahydroxy-3,3',4,4'-tetrahydro-2H,2'H-4,8'-bichromen-3'-yl 3,4,5-trihydroxybenzoate"
"CHEBI:75652"	"procyanidin B2 3-O-gallate"	"(2R,2'R,3R,3'R,4R)-2,2'-bis(3,4-dihydroxyphenyl)-3',5,5',7,7'-pentahydroxy-3,3',4,4'-tetrahydro-2H,2'H-4,8'-bichromen-3-yl 3,4,5-trihydroxybenzoate"
"CHEBI:75656"	"procyanidin B3 3-O-gallate"	"(2R,2'R,3S,3'S,4S)-2,2'-bis(3,4-dihydroxyphenyl)-3',5,5',7,7'-pentahydroxy-3,3',4,4'-tetrahydro-2H,2'H-4,8'-bichromen-3-yl 3,4,5-trihydroxybenzoate"
"CHEBI:75662"	"procyanidin B3 3'-O-gallate"	"(2R,2'R,3S,3'S,4S)-2,2'-bis(3,4-dihydroxyphenyl)-3,5,5',7,7'-pentahydroxy-3,3',4,4'-tetrahydro-2H,2'H-4,8'-bichromen-3'-yl 3,4,5-trihydroxybenzoate"
"CHEBI:5066"	"fisetinidol"	"(2R,3S)-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2H-chromene-3,7-diol"
"CHEBI:81555"	"Enterolactone"	"3,4-bis[(3-hydroxyphenyl)methyl]oxolan-2-one"
"CHEBI:943"	"2,6-dichlorobenzonitrile"	"2,6-Dichlorobenzonitrile"
"CHEBI:943"	"2,6-dichlorobenzonitrile"	"2,6-dichlorobenzonitrile"
"CHEBI:16441"	"linamarin"	"2-(beta-D-glucopyranosyloxy)-2-methylpropanenitrile"
"CHEBI:16441"	"linamarin"	"Linamarin"
"CHEBI:16441"	"linamarin"	"linamarin"
"CHEBI:4583"	"Dihydrosamidin"	"Dihydrosamidin"
"CHEBI:3978"	"cyanin"	"Cyanin"
"CHEBI:3978"	"cyanin"	"3,5-bis(beta-D-glucopyranosyloxy)-3',4',7-trihydroxyflavylium"
"CHEBI:34965"	"S9947"	"S9947"
"CHEBI:38628"	"tolfenpyrad"	"4-chloro-3-ethyl-1-methyl-N-[4-(4-methylphenoxy)benzyl]-1H-pyrazole-5-carboxamide"
"CHEBI:38628"	"tolfenpyrad"	"tolfenpyrad"
"CHEBI:64598"	"1-(3,5-dichloro-2,6-dihydroxy-4-methoxyphenyl)hexan-1-one"	"1-(3,5-dichloro-2,6-dihydroxy-4-methoxyphenyl)hexan-1-one"
"CHEBI:83202"	"pyraoxystrobin"	"methyl (2E)-2-[2-({[3-(4-chlorophenyl)-1-methyl-1H-pyrazol-5-yl]oxy}methyl)phenyl]-3-methoxyprop-2-enoate"
"CHEBI:16017"	"benzyl thiocyanate"	"Benzyl thiocyanate"
"CHEBI:16017"	"benzyl thiocyanate"	"benzyl thiocyanate"
"CHEBI:17010"	"S-inosyl-L-homocysteine"	"S-(5'-deoxyinosin-5'-yl)-L-homocysteine"
"CHEBI:17010"	"S-inosyl-L-homocysteine"	"S-Inosyl-L-homocysteine"
"CHEBI:36492"	"(+)-isomenthone"	"(+)-Isomenthone"
"CHEBI:36492"	"(+)-isomenthone"	"(2R,5R)-5-methyl-2-(propan-2-yl)cyclohexanone"
"CHEBI:48862"	"2-trans,6-cis,10-trans-geranylgeranyl diphosphate"	"(2E,6Z,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl trihydrogen diphosphate"
"CHEBI:73235"	"helicin"	"2-formylphenyl beta-D-glucopyranoside"
"CHEBI:81787"	"cafenstrole"	"N,N-diethyl-3-(mesitylsulfonyl)-1H-1,2,4-triazole-1-carboxamide"
"CHEBI:10302"	"alpha-Methyl-m-tyramine"	"alpha-Methyl-m-tyramine"
"CHEBI:174690"	"clenbuterol"	"CLENBUTEROL"
"CHEBI:174690"	"clenbuterol"	"1-(4-amino-3,5-dichlorophenyl)-2-(tert-butylamino)ethanol"
"CHEBI:31001"	"octacosanoic acid"	"octacosanoic acid"
"CHEBI:31710"	"iomeprol"	"N,N'-bis(2,3-dihydroxypropyl)-5-[glycoloyl(methyl)amino]-2,4,6-triiodoisophthalamide"
"CHEBI:31790"	"Lynestrenol"	"Lynestrenol"
"CHEBI:39188"	"bensultap"	"Bensultap"
"CHEBI:39188"	"bensultap"	"S,S'-[2-(dimethylamino)propane-1,3-diyl] dibenzenesulfonothioate"
"CHEBI:6347"	"Lachnophyllum ester"	"Lachnophyllum ester"
"CHEBI:75589"	"isoschaftoside"	"5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]-6-[(2S,3R,4S,5S)-3,4,5-trihydroxytetrahydro-2H-pyran-2-yl]-4H-chromen-4-one"
"CHEBI:80485"	"homoeriodictyol chalcone"	"(2E)-3-(4-hydroxy-3-methoxyphenyl)-1-(2,4,6-trihydroxyphenyl)prop-2-en-1-one"
"CHEBI:81946"	"2,3,6-TBA"	"2,3,6-trichlorobenzoic acid"
"CHEBI:83847"	"(R)-pefurazoate"	"pent-4-en-1-yl (2R)-2-[(2-furylmethyl)(1H-imidazol-1-ylcarbonyl)amino]butanoate"
"CHEBI:28496"	"N-[(5S)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine"	"N-[(5S)-5-amino-5-carboxypentanoyl]-L-cysteinyl-D-valine"
"CHEBI:38639"	"spirodiclofen"	"spirodiclofen"
"CHEBI:38639"	"spirodiclofen"	"3-(2,4-dichlorophenyl)-2-oxo-1-oxaspiro[4.5]dec-3-en-4-yl 2,2-dimethylbutanoate"
"CHEBI:50467"	"trans-2-decenoic acid"	"(2E)-dec-2-enoic acid"
"CHEBI:6798"	"metazachlor"	"2-chloro-N-(2,6-dimethylphenyl)-N-(1H-pyrazol-1-ylmethyl)acetamide"
"CHEBI:28194"	"petroselinic acid"	"(6Z)-octadec-6-enoic acid"
"CHEBI:28194"	"petroselinic acid"	"Petroselinic acid"
"CHEBI:30050"	"gold(0)"	"gold"
"CHEBI:30050"	"gold(0)"	"gold(0)"
"CHEBI:30421"	"bismuthane"	"bismuth trihydride"
"CHEBI:30421"	"bismuthane"	"bismuthane"
"CHEBI:30421"	"bismuthane"	"trihydridobismuth"
"CHEBI:30443"	"germane"	"germane"
"CHEBI:30443"	"germane"	"germanium tetrahydride"
"CHEBI:30443"	"germane"	"tetrahydridogermanium"
"CHEBI:31898"	"nedaplatin"	"Nedaplatin"
"CHEBI:31898"	"nedaplatin"	"(SP-4-3)-diammine[(hydroxy-kappaO)acetato(2-)-kappaO]platinum"
"CHEBI:33385"	"thorium"	"thorium"
"CHEBI:34463"	"5alpha-Androstane-3,11,17-trione"	"5alpha-Androstane-3,11,17-trione"
"CHEBI:59211"	"cefotiam hexetil ester"	"1-{[(cyclohexyloxy)carbonyl]oxy}ethyl 7beta-(2-amino-1,3-thiazol-4-yl)acetamido-3-[({1-[2-(dimethylamino)ethyl]-1H-tetrazol-5-yl}sulfanyl)methyl]-3,4-didehydrocepham-4-carboxylate"
"CHEBI:59211"	"cefotiam hexetil ester"	"1-{[(cyclohexyloxy)carbonyl]oxy}ethyl (6R,7R)-7-{[(2-amino-1,3-thiazol-4-yl)acetyl]amino}-3-[({1-[2-(dimethylamino)ethyl]-1H-tetrazol-5-yl}sulfanyl)methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate"
"CHEBI:61347"	"1-decyl-3-methylimidazolium"	"1-decyl-3-methyl-1H-imidazol-3-ium"
"CHEBI:66955"	"olivetolic acid"	"2,4-dihydroxy-6-pentylbenzoic acid"
"CHEBI:7308"	"N-Methyl-4-aminobenzoate"	"N-Methyl-4-aminobenzoate"
"CHEBI:81820"	"cyenopyrafen"	"(E)-2-(4-tert-butylphenyl)-2-cyano-1-(1,3,4-trimethyl-1H-pyrazol-5-yl)vinyl pivalate"
"CHEBI:15377"	"water"	"WATER"
"CHEBI:15377"	"water"	"Water"
"CHEBI:15377"	"water"	"oxidane"
"CHEBI:15377"	"water"	"water"
"CHEBI:16480"	"nitric oxide"	"Nitric oxide"
"CHEBI:16480"	"nitric oxide"	"nitric oxide"
"CHEBI:16480"	"nitric oxide"	"oxidonitrogen(.)"
"CHEBI:16480"	"nitric oxide"	"oxoazanyl"
"CHEBI:16638"	"3-methylbutanal"	"3-Methylbutanal"
"CHEBI:16638"	"3-methylbutanal"	"3-methylbutanal"
"CHEBI:32850"	"N,N,N',N'-tetramethylethylenediamine"	"N,N,N',N'-tetramethylethane-1,2-diamine"
"CHEBI:32850"	"N,N,N',N'-tetramethylethylenediamine"	"N,N,N',N'-tetramethylethylenediamine"
"CHEBI:34763"	"flucythrinate"	"Flucythrinate"
"CHEBI:34763"	"flucythrinate"	"cyano(3-phenoxyphenyl)methyl (2S)-2-[4-(difluoromethoxy)phenyl]-3-methylbutanoate"
"CHEBI:36281"	"caffeic acid"	"3-(3,4-dihydroxyphenyl)prop-2-enoic acid"
"CHEBI:37923"	"astromicin"	"Astromicin"
"CHEBI:37923"	"astromicin"	"N-[(1S,2R,3R,4S,5S,6R)-4-amino-3-({(2R,3R,6S)-3-amino-6-[(1S)-1-aminoethyl]tetrahydro-2H-pyran-2-yl}oxy)-2,5-dihydroxy-6-methoxycyclohexyl]-N-methylglycinamide"
"CHEBI:5324"	"gentisin"	"1,7-dihydroxy-3-methoxy-9H-xanthen-9-one"
"CHEBI:5441"	"glyburide"	"5-chloro-N-(2-{4-[N-(N-cyclohexylcarbamoyl)sulfamoyl]phenyl}ethyl)-2-methoxybenzamide"
"CHEBI:5441"	"glyburide"	"Glyburide"
"CHEBI:62321"	"L-lyxopyranose"	"L-lyxopyranose"
"CHEBI:70272"	"cabraleadiol"	"(3alpha,24S)-20,24-epoxydammarane-3,25-diol"
"CHEBI:83466"	"diuron-desmethyl"	"1-(3,4-dichlorophenyl)-3-methylurea"
"CHEBI:83504"	"clopidogrel carboxylic acid"	"(2-chlorophenyl)(6,7-dihydrothieno[3,2-c]pyridin-5(4H)-yl)acetic acid"
"CHEBI:86556"	"3-pyridinecarbonitrile"	"pyridine-3-carbonitrile"
"CHEBI:87559"	"hexyl butyrate"	"hexyl butanoate"
"CHEBI:16971"	"benzene-1,2,4-triol"	"Benzene-1,2,4-triol"
"CHEBI:16971"	"benzene-1,2,4-triol"	"benzene-1,2,4-triol"
"CHEBI:17177"	"cinnamyl alcohol"	"3-phenylprop-2-en-1-ol"
"CHEBI:17177"	"cinnamyl alcohol"	"Cinnamyl alcohol"
"CHEBI:17177"	"cinnamyl alcohol"	"cinnamyl alcohol"
